ID,NM,PCI,AADT,R,IRI,PCI_scaled,AADT_scaled,R_scaled,IRI_scaled
172735,1,2.49,4392.0,19.03,1.15,-1.8143957364706722,-0.5174338743438114,0.8433624361298894,1.2661686700786605
600635,1,44.15,9116.0,19.0,1.28,-0.3666990807350033,-0.17544769233768204,0.8329875898419171,1.8151710747456422
1034898,0,76.03,1350.0,11.79,0.6,0.741139838728586,-0.7376544428583427,-1.66043380136732,-1.0565338112047213
341029,0,78.06,34364.0,15.94,0.89,0.8116829066869012,1.6523395903233584,-0.22524673153121277,0.16816386074469855
997327,0,97.32,2020.0,14.96,0.74,1.480973295296334,-0.6891508988396918,-0.5641583769382931,-0.46530045233258754
568707,0,68.3,34110.0,11.93,1.21,0.4725201760104697,1.63395167960584,-1.6120178520234514,1.5195543953095751
268963,0,76.65,1193.0,12.96,0.52,0.7626850121936873,-0.7490201986955489,-1.255814796136417,-1.3943814448459402
280098,1,0.76,10954.0,21.11,0.73,-1.874513720494261,-0.04238871635815922,1.5626851120959377,-0.50753140653774
951909,0,79.66,3241.0,12.68,0.54,0.867283354338775,-0.6007586193668967,-1.352646694824155,-1.3099195364356353
1013893,1,36.05,11709.0,19.28,1.04,-0.6481763469726154,0.012268262349424965,0.9298194885296548,0.8016281738219847
358374,1,20.61,8728.0,20.83,0.89,-1.1847206668131993,-0.2035363118589306,1.4658532134081999,0.16816386074469855
422303,1,22.48,12742.0,18.02,1.14,-1.1197376436200714,0.08705059215728518,0.4940759444348362,1.223937715873508
819281,1,37.45,1941.0,18.44,0.8,-0.5995259552772255,-0.6948699734329358,0.6393237924664428,-0.21191472710167295
997809,0,87.98,6704.0,13.02,0.88,1.15640568212852,-0.3500604508048252,-1.2350651035604738,0.1259329065395461
656010,0,42.26,12742.0,14.06,0.49,-0.43237710952377945,0.08705059215728518,-0.875403765577449,-1.5210743074613975
728645,0,82.9,2633.0,13.48,0.6,0.9798742608338201,-0.6447737757300903,-1.0759841271449049,-1.0565338112047213
768971,0,64.53,3783.0,15.95,0.61,0.34151162123074175,-0.5615214240562866,-0.22178844943522225,-1.014302856999569
153588,0,95.53,18199.0,13.67,0.76,1.4187702944858003,0.48210109918680427,-1.0102767673210833,-0.38083854392228267
72457,1,40.99,1359.0,19.29,0.86,-0.4765099648474543,-0.7370029027148085,0.9332777706256448,0.041470998129241224
119534,1,6.27,1993.0,21.19,0.88,-1.6830396788931201,-0.6911055192702942,1.5903513688638633,0.1259329065395461
21895,0,77.04,2343.0,14.95,1.05,0.7762376213088317,-0.6657678470217452,-0.5676166590342843,0.8438591280271371
147096,0,67.01,29670.0,15.52,0.8,0.4276923150911465,1.312525208795676,-0.3704945795628188,-0.21191472710167295
570503,0,86.75,1699.0,14.86,0.98,1.1136628379961417,-0.7123891639590753,-0.5987411978981998,0.54824244859107
266100,0,91.4,698.0,11.39,0.74,1.2752516389844006,-0.7848549065899253,-1.7987650852069446,-0.46530045233258754
92513,1,35.24,2051.0,20.42,0.84,-0.6763240735963765,-0.6869067050119632,1.3240636474725858,-0.04299091028106365
977387,1,17.69,2528.0,18.09,0.97,-1.2861914837778694,-0.6523750774046551,0.5182839191067706,0.5060114943859175
1041870,1,2.03,30167.0,19.41,0.78,-1.830380865170586,1.3485047033886155,0.9747771557775325,-0.2963766355119778
253940,0,100.0,1308.0,14.0,0.96,1.574104045113223,-0.7406949635281685,-0.8961534581533929,0.46378054018076514
314372,0,88.29,25254.0,15.97,0.63,1.1671782688610706,0.9928361783682698,-0.21487188524324052,-0.9298409485892639
413794,0,75.14,7522.0,14.43,0.93,0.710212089722231,-0.29084269109250216,-0.7474473280257963,0.3370876775653083
90752,0,84.22,34416.0,16.88,0.64,1.025744630146616,1.656104044486,0.09983178549190533,-0.8876099943841115
822815,1,67.64,546.0,19.46,0.64,0.44958499135407176,-0.7958586956807238,0.992068566257486,-0.8876099943841115
910645,0,96.69,13433.0,14.12,1.08,1.4590806190334087,0.137074396510849,-0.8546540730015058,0.9705519906425945
440964,1,15.56,3603.0,17.99,1.02,-1.3602095797144265,-0.574552226926969,0.48370109814686396,0.7171662654116798
702861,0,88.0,2726.0,12.02,0.68,1.1571006877241683,-0.6380411942469045,-1.5808933131595357,-0.7186861775635017
129467,0,62.23,2802.0,12.01,0.96,0.2615859777311727,-0.6325392997015052,-1.5843515952555263,0.46378054018076514
952380,1,18.27,1739.0,20.02,1.22,-1.266036321504065,-0.7094934299878125,1.1857323636329602,1.5617853495147276
677106,0,89.94,2161.0,11.9,1.01,1.2245162305020654,-0.6789434365909907,-1.622392698311423,0.6749353112065274
973975,0,100.0,637.0,14.91,0.7,1.574104045113223,-0.789270900896101,-0.5814497874182464,-0.6342242691531973
650466,0,66.41,1460.0,13.62,0.84,0.4068421472216935,-0.7296911744373702,-1.0275681778010366,-0.04299091028106365
635442,1,4.81,1686.0,20.26,1.07,-1.733775087375455,-0.7133302774997357,1.2687311339367358,0.928321036437442
373195,0,97.11,1532.0,11.65,0.68,1.4736757365420257,-0.7244788532890972,-1.7088497507111884,-0.7186861775635017
340329,0,72.23,5917.0,14.36,0.75,0.6090887755553854,-0.4070340166894195,-0.7716553026977307,-0.4230694981274351
430059,0,77.51,556.0,12.19,0.48,0.7925702528065696,-0.795134762187908,-1.5221025175276952,-1.56330526166655
956100,0,73.02,3164.0,12.44,0.5,0.6365414965834979,-0.6063329072615775,-1.4356454651279298,-1.478843353256245
633193,0,43.07,7483.0,14.54,0.8,-0.4042293829000182,-0.29366603171448336,-0.7094062249698997,-0.21191472710167295
880635,1,32.5,2300.0,19.52,1.09,-0.7715398402002107,-0.6688807610408526,1.0128182588334291,1.0127829448477468
354548,1,46.78,5265.0,19.6,1.0,-0.2753058449072353,-0.4542344804210022,1.0404845156013547,0.632704357001375
526139,0,43.64,12921.0,10.21,0.81,-0.3844217234240381,0.10000900167868594,-2.2068423725338375,-0.1696837728965205
217392,0,69.64,71342.0,16.09,0.91,0.5190855509189143,4.329300860057196,-0.17337250009135335,0.2526257691550034
392463,1,51.9,2715.0,17.31,0.74,-0.09738441242123866,-0.6388375210890017,0.2485379156195019,-0.46530045233258754
583272,0,60.17,1602.0,16.3,0.62,0.19000040137938512,-0.7194113188393875,-0.10074857607555004,-0.9720719027944164
335877,0,72.9,31634.0,16.3,1.02,0.6323714630096077,1.4547057467846765,-0.10074857607555004,0.7171662654116798
1043225,1,43.21,49889.0,18.73,1.1,-0.3993643437304792,2.776246337919708,0.7396139732501705,1.0550138990528992
490522,0,79.22,7574.0,16.07,0.97,0.8519932312345098,-0.2870782369298606,-0.18028906428333444,0.5060114943859175
741076,1,44.29,2348.0,17.59,1.1,-0.3618340415654643,-0.6654058802753373,0.3453698143072396,1.0550138990528992
711030,1,36.76,51735.0,18.66,1.01,-0.6235036483270963,2.9098844606934837,0.7154059985782361,0.6749353112065274
711177,1,25.22,1015.0,20.94,1.07,-1.0245218770162374,-0.7619062148676681,1.5038943164640979,0.928321036437442
40017,1,16.56,2289.0,18.62,1.21,-1.3254592999320052,-0.6696770878829499,0.7015728701942738,1.5195543953095751
486073,1,42.98,1535.0,20.52,0.77,-0.40735690808043623,-0.7242616732412525,1.3586464684324913,-0.33860758971713023
286914,1,44.29,20637.0,19.29,0.58,-0.3618340415654643,0.6585960847352681,0.9332777706256448,-1.1409957196150262
244239,0,64.55,21642.0,15.63,0.41,0.34220662682639,0.7313514007632445,-0.33245347650692153,-1.8589219411026168
468522,0,100.0,10215.0,13.05,0.86,1.574104045113223,-0.09588740147723832,-1.2246902572725016,0.041470998129241224
545556,0,62.55,11229.0,14.3,0.74,0.2727060672615475,-0.022480545305727895,-0.792404995273674,-0.46530045233258754
584841,1,55.85,16796.0,19.17,0.93,0.03987919271932535,0.3805332301447637,0.8917783854737582,0.3370876775653083
357832,1,43.39,24678.0,21.33,1.22,-0.39310929336964334,0.9511376091820862,1.638767318207731,1.5617853495147276
369076,0,60.56,29565.0,13.9,0.48,0.20355301049452942,1.3049239071211114,-0.9307362791132989,-1.56330526166655
284750,0,84.42,7492.0,13.48,0.93,1.0326946861031003,-0.2930144915709492,-1.0759841271449049,0.3370876775653083
838508,1,9.46,3653.0,19.27,1.03,-1.572186286387196,-0.5709325594628906,0.9263612064336637,0.7593972196168323
780638,0,72.96,14093.0,16.61,0.68,0.6344564797965525,0.18485400703668417,0.006458168900158733,-0.7186861775635017
198627,1,37.51,11619.0,19.91,0.8,-0.5974409384902803,0.005752860914083804,1.1476912605770635,-0.21191472710167295
994620,0,82.98,32483.0,13.86,0.86,0.9826542832164138,1.516167700324728,-0.9445694074972617,0.041470998129241224
367992,0,100.0,2444.0,13.34,0.43,1.574104045113223,-0.6584561187443068,-1.1244000764887738,-1.774460032692312
356362,0,81.34,2102.0,11.38,0.69,0.9256638243732429,-0.6832146441986032,-1.802223367302935,-0.6764552233583497
927551,1,0.0,15536.0,19.25,1.11,-1.9009239331289012,0.28931761004998746,0.9194446422416825,1.0972448532580517
907923,0,62.3,14955.0,14.76,0.85,0.26401849731594224,0.24725707411739617,-0.6333240188581059,-0.0007599560759112111
781368,0,80.32,15323.0,12.65,0.66,0.8902185389951729,0.2738978266530134,-1.3630215411121265,-0.8031480859738066
487057,1,26.87,12574.0,19.07,0.74,-0.9671839153752423,0.07488850947798167,0.8571955645138515,-0.46530045233258754
812922,0,39.12,27966.0,14.29,1.28,-0.5414929880405822,1.1891669416198833,-0.7958632773696652,1.8151710747456422
903893,1,26.74,7396.0,19.99,0.86,-0.9717014517469571,-0.29996425310197977,1.175357517344988,0.041470998129241224
545618,1,15.48,1241.0,20.05,0.98,-1.3629896020970202,-0.7455453179300336,1.1961072099209324,0.54824244859107
792570,1,12.63,4964.0,18.82,0.78,-1.4620278994769207,-0.4760248785547543,0.7707385121140861,-0.2963766355119778
415955,0,69.25,1046.0,12.33,0.46,0.50553294180377,-0.7596620210399395,-1.4736865681838265,-1.6477671700768546
132334,0,74.86,29418.0,13.71,0.52,0.7004820113831531,1.2942820847767207,-0.9964436389371205,-1.3943814448459402
554187,1,32.97,19870.0,21.86,1.16,-0.7552072087024728,0.6030703858363051,1.8220562692952342,1.308399624283813
870904,0,100.0,11391.0,12.3,0.64,1.574104045113223,-0.010752822722113805,-1.484061414471798,-0.8876099943841115
198016,0,90.25,-340.0,11.63,0.58,1.2352888172346161,-0.8599992031441933,-1.7157663149031694,-1.1409957196150262
976384,1,12.39,23320.0,18.66,1.21,-1.4703679666247018,0.8528274408577163,0.7154059985782361,1.5195543953095751
875595,1,0.0,3614.0,17.73,0.88,-1.9009239331289012,-0.5737559000848717,0.3937857636511085,0.1259329065395461
592801,1,30.6,3277.0,18.51,0.61,-0.837565371786811,-0.5981524587927602,0.6635317671383772,-1.014302856999569
3731,0,47.32,9902.0,13.69,0.88,-0.2565406938247279,-0.11854651980236923,-1.0033602031291022,0.1259329065395461
541001,0,89.95,3684.0,13.63,0.9,1.2248637332998897,-0.5686883656351619,-1.0241098957050456,0.210394814949851
762719,1,56.03,21569.0,19.31,0.92,0.04613424308016116,0.7260666862656899,0.9401943348176258,0.29485672336015584
657025,1,37.51,29029.0,19.51,0.91,-0.5974409384902803,1.2661210719061906,1.0093599767374393,0.2526257691550034
954391,0,100.0,7718.0,12.71,0.46,1.574104045113223,-0.27665359463331474,-1.3422718485361826,-1.6477671700768546
227627,1,24.35,14195.0,20.26,0.95,-1.0547546204269438,0.19223812866340415,1.2687311339367358,0.4215495859756127
172433,1,19.12,14974.0,19.56,0.7,-1.2364985836890068,0.24863254775374596,1.0266513872173915,-0.6342242691531973
13140,1,2.75,13664.0,17.98,0.99,-1.8053606637272428,0.1537972601948913,0.480242816050874,0.5904734027962225
635124,0,64.95,33242.0,15.29,0.92,0.3561067387393587,1.5711142524294386,-0.4500350677706032,0.29485672336015584
404098,0,75.09,2639.0,12.0,0.32,0.7084745757331101,-0.6443394156344009,-1.5878098773515168,-2.2390005289489885
108601,1,38.4,10324.0,19.33,0.48,-0.5665131894839255,-0.08799652640554735,0.947110899009607,-1.56330526166655
945399,0,100.0,1642.0,13.2,0.57,1.574104045113223,-0.7165155848681247,-1.1728160258326428,-1.1832266738201787
115448,0,100.0,1527.0,13.35,1.06,1.574104045113223,-0.7248408200355051,-1.1209417943927833,0.8860900822322896
592936,1,22.57,3620.0,18.65,0.71,-1.1166101184396537,-0.5733215399891822,0.7119477164822449,-0.5919933149480449
221382,0,93.32,7821.0,12.61,1.03,1.341972176166649,-0.2691970796573132,-1.3768546694960893,0.7593972196168323
984530,0,93.46,1616.0,14.5,0.22,1.346837215336188,-0.7183978119494455,-0.7232393533538619,-2.6613100710005124
322242,0,89.22,7234.0,13.92,0.77,1.1994960290587222,-0.31169197568559387,-0.9238197149213179,-0.33860758971713023
775508,0,52.15,1366.0,13.26,0.51,-0.08869684247563335,-0.7364961492698375,-1.1520663332566987,-1.4366123990510926
52181,0,66.76,9691.0,14.21,0.71,0.41900474514554126,-0.13382151650078017,-0.8235295341375896,-0.5919933149480449
854314,0,81.04,815.0,13.55,0.79,0.9152387404385166,-0.7763848847239818,-1.0517761524729705,-0.25414568130682536
49684,1,35.96,3118.0,19.22,0.82,-0.6513038721530332,-0.6096630013285297,0.9090697959537103,-0.1274528186913685
58943,1,35.55,21899.0,20.09,0.87,-0.665551486863826,0.7499564915286075,1.2099403383048946,0.08370195233439366
210554,1,40.71,3782.0,17.33,1.03,-0.4862400431865323,-0.5615938174055682,0.25545447981148295,0.7593972196168323
254801,0,53.76,1703.0,14.13,1.07,-0.032748892025935165,-0.712099590561949,-0.8511957909055146,0.928321036437442
501691,0,90.2,29918.0,14.83,1.02,1.233551303245495,1.330478759417505,-0.6091160441861714,0.7171662654116798
445137,0,86.69,1686.0,13.18,0.82,1.1115778212091965,-0.7133302774997357,-1.1797325900246238,-0.1274528186913685
757873,0,94.26,17687.0,14.72,0.87,1.3746374391621254,0.4450357043546412,-0.647157147242068,0.08370195233439366
295038,0,89.28,24141.0,13.64,0.67,1.2015810458456675,0.912262380617884,-1.020651613609055,-0.7609171317686542
432915,0,63.25,10432.0,11.26,0.69,0.2970312631092425,-0.08017804468313795,-1.8437227524548228,-0.6764552233583497
432960,1,20.97,4491.0,18.39,1.13,-1.1722105660915276,-0.5102669327649362,0.6220323819864895,1.1817067616683556
710547,1,35.09,1764.0,19.45,1.19,-0.6815366155637396,-0.7076835962557734,0.9886102841614948,1.4350924868992703
713704,0,69.25,1682.0,14.53,0.67,0.50553294180377,-0.713619850896862,-0.7128645070658902,-0.7609171317686542
453397,0,89.98,1037.0,13.19,0.79,1.2259062416933624,-0.7603135611834736,-1.1762743079286333,-0.25414568130682536
594013,1,8.1,7000.0,19.72,1.3,-1.619446666891289,-0.3286320194174809,1.0819839007532412,1.899632983155947
90418,0,100.0,789.0,11.81,0.45,1.574104045113223,-0.7782671118053026,-1.6535172371753384,-1.689998124282007
679151,1,37.64,8490.0,20.12,0.72,-0.5929234021185655,-0.2207659289879439,1.2203151845928668,-0.5497623607428924
134396,0,77.73,19153.0,12.66,0.85,0.8002153143587022,0.5511643544014205,-1.359563259016136,-0.0007599560759112111
150584,0,93.62,2863.0,13.64,0.58,1.3523972601013758,-0.6281233053953296,-1.020651613609055,-1.1409957196150262
479275,1,22.94,24047.0,20.31,1.02,-1.1037525149201577,0.9054574057854166,1.286022544416688,0.7171662654116798
319602,0,70.44,11755.0,13.93,0.83,0.5468857747448511,0.015598356416377114,-0.9203614328253273,-0.08522186448621609
377173,1,7.15,4610.0,18.57,0.85,-1.6524594326845894,-0.5016521242004295,0.6842814597143205,-0.0007599560759112111
1023906,1,36.58,3641.0,20.04,0.87,-0.6297586986879321,-0.5718012796542693,1.1926489278249413,0.08370195233439366
1013525,1,44.98,2060.0,18.85,0.77,-0.3378563485155937,-0.6862551648684291,0.7811133584020583,-0.33860758971713023
97487,1,40.76,4193.0,19.38,0.92,-0.4845025291974113,-0.5318401508508436,0.9644023094895603,0.29485672336015584
360316,0,96.09,1680.0,14.64,0.88,1.4382304511639563,-0.7137646375954251,-0.674823404009993,0.1259329065395461
769398,1,37.63,18426.0,20.23,1.41,-0.5932709049163897,0.4985343894737203,1.2583562876487635,2.364173479412623
985840,1,35.83,6700.0,18.97,0.51,-0.655821408524748,-0.35035002420195144,0.8226127435539449,-1.4366123990510926
729321,0,75.73,883.0,13.68,0.6,0.7307147547938597,-0.7714621369728352,-1.0068184852250928,-1.0565338112047213
289100,1,31.74,1735.0,20.23,0.82,-0.7979500528348509,-0.7097830033849388,1.2583562876487635,-0.1274528186913685
704633,0,74.17,2142.0,14.22,0.6,0.6765043183332825,-0.6803189102273405,-0.820071252041599,-1.0565338112047213
443944,1,9.78,2942.0,20.08,0.99,-1.5610661968568214,-0.6224042308020857,1.2064820562089034,0.5904734027962225
1042859,0,50.19,2556.0,14.57,0.42,-0.15680739084917902,-0.6503480636247712,-0.6990313786819274,-1.8166909868974643
222621,1,3.77,3047.0,19.41,1.03,-1.769915378349173,-0.614802929127521,0.9747771557775325,0.7593972196168323
37157,0,60.1,28934.0,14.06,0.56,0.18756788179461564,1.2592437037244417,-0.875403765577449,-1.2254576280253304
578963,0,72.44,23556.0,13.87,0.65,0.6163863343096937,0.8699122712881665,-0.9411111254012712,-0.845379040178959
34161,0,79.5,12140.0,14.54,0.95,0.8617233095735877,0.04346979588978097,-0.7094062249698997,0.4215495859756127
784576,0,81.08,1363.0,15.26,1.05,0.9166287516298132,-0.7367133293176823,-0.46040991405857484,0.8438591280271371
163528,1,36.04,1785.0,20.78,1.02,-0.6485238497704395,-0.7061633359208604,1.4485618029282479,0.7171662654116798
24270,1,35.26,38770.0,19.48,1.1,-0.6756290680007282,1.971304687257949,0.998985130449467,1.0550138990528992
435484,0,70.16,13218.0,12.09,0.59,0.5371556964057732,0.12150982641531177,-1.5566853384876014,-1.0987647654098738
781511,1,34.5,126.0,18.86,0.69,-0.7020392806353682,-0.8262639023789825,0.7845716404980482,-0.6764552233583497
431417,1,41.72,58965.0,18.71,0.96,-0.4511422606062869,3.433288375999224,0.7326974090581894,0.46378054018076514
681536,1,46.7,19071.0,19.64,1.08,-0.278085867289829,0.5452280997603319,1.054317643985317,0.9705519906425945
1044318,0,80.42,29756.0,14.47,0.91,0.8936935669734153,1.3187510368338908,-0.7336141996418335,0.2526257691550034
1491,1,4.91,3488.0,18.06,0.93,-1.7303000593972129,-0.5828774620943493,0.5079090728187984,0.3370876775653083
374435,0,81.1,5372.0,12.71,0.55,0.9173237572254614,-0.4464883920478743,-1.3422718485361826,-1.2676885822304829
609007,0,74.56,5551.0,12.97,0.66,0.6900569274484268,-0.43352998252647357,-1.2523565140404265,-0.8031480859738066
66116,0,61.8,9380.0,13.39,0.33,0.2466433574247316,-0.15633584812734796,-1.1071086660088205,-2.1967695747438363
531692,1,41.22,15268.0,18.56,0.71,-0.4685174004974975,0.2699161924425271,0.6808231776183293,-0.5919933149480449
291621,1,38.99,4493.0,20.03,0.74,-0.5460105244122968,-0.5101221460663731,1.1891906457289514,-0.46530045233258754
987501,0,75.0,8747.0,12.34,0.61,0.7053470505526921,-0.2021608382225808,-1.4702282860878357,-1.014302856999569
120805,0,92.06,2285.0,14.78,0.45,1.2981868236407985,-0.6699666612800762,-0.6264074546661247,-1.689998124282007
581754,1,20.15,35331.0,18.08,0.93,-1.200705795513113,1.7223439590786351,0.5148256370107794,0.3370876775653083
977760,1,11.68,1679.0,19.57,0.73,-1.495040665270221,-0.7138370309447066,1.0301096693133824,-0.50753140653774
494028,1,26.4,38127.0,21.75,1.08,-0.9835165468729804,1.9247557636699004,1.7840151662393375,0.9705519906425945
761923,0,96.62,321.0,16.26,0.68,1.4566480994486395,-0.8121471992690766,-0.11458170445951223,-0.7186861775635017
53719,1,65.36,5944.0,19.17,1.03,0.3703543534501513,-0.40507939625881717,0.8917783854737582,0.7593972196168323
296918,0,81.06,1540.0,10.8,0.62,0.9159337460341649,-0.7238997064948447,-2.002803728870391,-0.9720719027944164
441948,1,40.71,9564.0,18.35,1.2,-0.4862400431865323,-0.14301547185953936,0.6081992536025272,1.4773234411044227
779631,1,21.91,32006.0,19.55,1.32,-1.1395453030960518,1.4816360727174198,1.0231931051214014,1.984094891566252
862613,0,88.68,1274.0,16.05,0.53,1.180730877976215,-0.7431563374037419,-0.18720562847531555,-1.3521504906407877
273143,0,55.2,16123.0,14.2,0.84,0.01729151086075159,0.3318125060782681,-0.8269878162335808,-0.04299091028106365
188750,0,100.0,2335.0,10.13,0.62,1.574104045113223,-0.6663469938159977,-2.2345086293017626,-0.9720719027944164
17018,1,37.78,29951.0,19.51,0.89,-0.5880583629490265,1.3328677399437967,1.0093599767374393,0.16816386074469855
1025152,1,42.13,55410.0,19.57,0.71,-0.4368946458954941,3.175930019303248,1.0301096693133824,-0.5919933149480449
718223,1,42.61,2691.0,17.62,0.73,-0.420214511599932,-0.6405749614717594,0.35574466059521187,-0.50753140653774
992379,0,82.55,23324.0,15.31,0.84,0.9677116629099723,0.8531170142548425,-0.4431185035786215,-0.04299091028106365
359918,1,13.14,9127.0,18.3,0.99,-1.444305256787886,-0.1746513654955848,0.5909078431225739,0.5904734027962225
841687,0,99.81,1563.0,13.69,0.62,1.5675014919545631,-0.7222346594613686,-1.0033602031291022,-0.9720719027944164
389874,0,88.17,14020.0,13.09,0.95,1.16300823528718,0.17956929253912968,-1.2108571288885392,0.4215495859756127
543510,0,100.0,1055.0,14.58,0.84,1.574104045113223,-0.7590104808964053,-0.6955730965859369,-0.04299091028106365
57788,1,30.03,3863.0,18.28,0.88,-0.8573730312627912,-0.5557299561137612,0.5839912789305929,0.1259329065395461
679678,0,67.53,11414.0,14.47,0.41,0.44576246057800545,-0.00908777568863773,-0.7336141996418335,-1.8589219411026168
123539,0,92.46,5229.0,13.47,0.66,1.3120869355537668,-0.45684064099513866,-1.0794424092408954,-0.8031480859738066
961989,1,35.34,18625.0,19.76,1.27,-0.6728490456181343,0.5129406659807524,1.0958170291372047,1.7729401205404898
431031,0,89.82,45881.0,15.68,1.07,1.2203461969281746,2.486093793999182,-0.31516206602696883,0.928321036437442
264980,1,72.77,10523.0,19.32,1.0,0.6278539266378926,-0.07359024989851523,0.943652616913617,0.632704357001375
1004094,1,50.07,21851.0,18.28,0.98,-0.16097742442306948,0.7464816107630923,0.5839912789305929,0.54824244859107
318283,0,93.49,1797.0,13.06,0.83,1.3478797237296607,-0.7052946157294816,-1.221231975176511,-0.08522186448621609
621082,0,82.6,28965.0,15.87,0.65,0.9694491768990934,1.2614878975521702,-0.24945470620314722,-0.845379040178959
917488,0,86.93,2210.0,11.45,0.44,1.1199178883569778,-0.6753961624761938,-1.7780153926310012,-1.7322290784871595
1030972,0,75.9,43133.0,15.47,1.04,0.7366223023568714,2.287156870173432,-0.38778599004277153,0.8016281738219847
100633,0,47.07,10805.0,11.84,1.03,-0.2652282637703332,-0.05317532540111292,-1.6431423908873668,0.7593972196168323
117960,1,16.26,726.0,22.02,0.85,-1.3358843838667316,-0.7828278928100414,1.8773887828310842,-0.0007599560759112111
409024,1,33.92,4503.0,18.92,0.82,-0.7221944429091725,-0.5093982125735573,0.8053213330739927,-0.1274528186913685
721207,1,30.56,2652.0,19.38,0.93,-0.838955382978108,-0.6433983020937405,0.9644023094895603,0.3370876775653083
3620,0,84.13,9231.0,14.87,0.6,1.0226171049661978,-0.16712245717030166,-0.5952829158022092,-1.0565338112047213
987585,1,36.41,16655.0,20.19,1.19,-0.6356662462509438,0.37032576789606253,1.2445231592648014,1.4350924868992703
281066,0,88.77,12880.0,12.84,0.74,1.1838584031566324,0.09704087435814163,-1.297314181288305,-0.46530045233258754
783108,1,11.13,1568.0,18.73,1.03,-1.5141533191505525,-0.7218726927149608,0.7396139732501705,0.7593972196168323
446171,0,58.27,1280.0,12.91,0.33,0.12397486979278481,-0.7427219773080525,-1.2731062066163703,-2.1967695747438363
44668,0,62.1,40678.0,14.7,0.65,0.2570684413594581,2.1094311976871816,-0.6540737114340497,-0.845379040178959
84504,0,78.26,1956.0,14.47,0.93,0.8186329626433856,-0.6937840731937122,-0.7336141996418335,0.3370876775653083
206155,1,31.69,12017.0,19.82,0.9,-0.7996875668239719,0.03456541392814805,1.116566721713148,0.210394814949851
374002,0,97.2,1948.0,13.74,0.72,1.4768032617224438,-0.6943632199879647,-0.9860687926491489,-0.5497623607428924
788810,0,100.0,31406.0,12.02,0.85,1.574104045113223,1.4382000631484788,-1.5808933131595357,-0.0007599560759112111
96307,0,66.4,1839.0,13.84,0.58,0.4064946444238696,-0.7022540950596557,-0.9514859716892429,-1.1409957196150262
68178,0,85.92,2515.0,11.67,0.63,1.0848201057767322,-0.6533161909453155,-1.7019331865192073,-0.9298409485892639
126723,1,43.55,3660.0,17.47,0.96,-0.3875492486044561,-0.5704258060179196,0.30387042915535184,0.46378054018076514
681485,1,37.72,1776.0,20.93,1.17,-0.5901433797359719,-0.7068148760643945,1.5004360343681067,1.3506305784889654
489952,0,96.61,29271.0,15.88,0.91,1.4563005966508151,1.2836402624323302,-0.24599642410715605,0.2526257691550034
126015,1,25.39,3239.0,19.12,0.65,-1.0186143294532257,-0.6009034060654599,0.8744869749938049,-0.845379040178959
789744,0,78.29,9792.0,13.02,0.93,0.8196754710368582,-0.12650978822334177,-1.2350651035604738,0.3370876775653083
59113,0,79.68,31392.0,15.29,0.7,0.8679783599344237,1.4371865562585369,-0.4500350677706032,-0.6342242691531973
982210,0,87.83,9749.0,13.74,0.98,1.1511931401611566,-0.1296227022424492,-0.9860687926491489,0.54824244859107
518056,0,79.05,260.0,16.02,0.72,0.8460856836714981,-0.8165631935752523,-0.1975804747632878,-0.5497623607428924
317025,1,26.66,6084.0,18.47,1.11,-0.9744814741295508,-0.3949443273593976,0.6496986387544138,1.0972448532580517
764545,0,62.66,1250.0,11.52,0.62,0.27652859803761387,-0.7448937777864996,-1.7538074179590668,-0.9720719027944164
806764,0,90.93,1090.0,14.01,0.63,1.2589190074866627,-0.7564767136715504,-0.8926951760574023,-0.9298409485892639
33776,0,67.36,2079.0,15.41,0.65,0.4398549130149938,-0.6848796912320793,-0.4085356826187154,-0.845379040178959
82857,0,69.42,1527.0,13.81,0.62,0.5114404893667817,-0.7248408200355051,-0.9618608179772145,-0.9720719027944164
733240,1,7.6,3644.0,19.22,0.77,-1.6368218067824996,-0.5715840996064246,0.9090697959537103,-0.33860758971713023
591199,1,23.74,3276.0,16.93,1.04,-1.075952291094221,-0.5982248521420418,0.11712319597185868,0.8016281738219847
313677,1,63.46,14773.0,17.82,1.1,0.304328821863551,0.23408148454815073,0.42491030251502404,1.0550138990528992
781637,1,33.61,5809.0,20.0,0.78,-0.7329670296417231,-0.4148524984118289,1.1788157994409791,-0.2963766355119778
761959,0,85.17,2382.0,12.9,0.86,1.0587573959399161,-0.662944506399764,-1.2765644887123608,0.041470998129241224
48268,0,81.09,3409.0,15.38,0.78,0.9169762544276376,-0.5885965366875933,-0.41891052890668706,-0.2963766355119778
784539,0,56.23,4459.0,13.38,0.81,0.053084299036645265,-0.5125835199419464,-1.110566948104811,-0.1696837728965205
866982,0,100.0,959.0,15.39,0.35,1.574104045113223,-0.765960242427436,-0.4154522468106965,-2.1123076663335314
363328,0,100.0,9375.0,14.45,0.59,1.574104045113223,-0.1566978148737558,-0.7405307638338152,-1.0987647654098738
365822,1,20.3,6608.0,17.51,0.72,-1.19549325354575,-0.3570102123358557,0.3177035575393153,-0.5497623607428924
759534,1,24.18,3421.0,19.38,0.9,-1.0606621679899555,-0.5877278164962144,0.9644023094895603,0.210394814949851
20905,0,61.72,3133.0,15.75,0.43,0.24386333504213795,-0.6085771010893061,-0.29095409135503436,-1.774460032692312
